num_inspection;evaluation;departement
23-025524-1;2;75
23-072359-1;2;58
23-084340-1;3;50
23-047057-1;1;91
23-060623-1;3;47
23-072044-1;3;54
23-037351-1;1;45
23-033076-1;2;75
23-005246-1;2;42
23-019379-1;3;35
22-095093-1;2;19
23-065944-1;3;56
22-106494-1;2;31
23-021937-1;3;97
23-011034-1;2;82
23-031507-1;2;1
23-081649-1;2;93
23-053679-1;3;17
22-102476-1;2;17
23-030091-4;2;28
23-005694-1;2;42
23-031462-1;2;20
23-006178-1;3;75
23-080171-1;2;56
22-099081-1;2;89
23-007046-1;3;74
23-023383-1;3;34
23-087788-1;3;75
23-022628-1;2;75
23-024702-1;2;35
22-108139-1;2;94
23-033101-1;2;75
22-106228-1;2;2
23-018463-1;2;75
23-055806-1;2;29
23-053439-1;2;95
23-018563-1;3;97
23-026345-1;2;40
23-031089-1;3;75
23-021549-1;2;81
22-093949-1;3;75
22-086564-1;3;56
23-021557-1;2;81
23-036759-1;3;2
23-010763-1;2;16
23-029504-1;2;14
23-050135-1;2;19
22-010323-1;3;9
23-021550-1;2;81
23-024193-1;2;94
23-009551-1;3;49
23-035992-1;2;75
23-010651-1;3;42
22-107607-1;2;40
23-031486-1;2;84
22-105455-1;2;15
22-096600-1;2;59
23-049382-1;3;83
23-006067-1;3;75
23-079592-1;2;92
23-067128-1;2;0
23-057991-1;1;75
23-019568-1;2;7
23-041748-1;2;56
23-011142-1;2;45
23-000403-1;2;93
23-022262-1;3;24
23-047883-1;1;60
22-092141-1;2;40
23-000487-1;2;89
23-018392-1;2;75
22-105260-1;2;14
23-023307-1;0;17
23-025686-1;3;20
23-000403-3;2;93
22-092641-1;2;1
22-090279-1;3;6
22-001651-1;2;16
23-078301-1;3;24
23-040029-1;3;73
22-102428-1;2;11
23-071152-1;2;59
22-102271-1;2;27
23-072676-1;2;38
23-012452-1;2;13
23-014441-1;2;33
23-047715-1;2;12
23-031524-1;2;84
23-064257-1;2;97
23-086188-1;3;75
23-003905-1;3;63
23-066129-1;2;75
23-022806-1;2;70
22-107561-1;2;34
23-014501-1;2;33
22-103422-1;3;76
23-062744-1;3;13
23-015067-1;3;33
23-073969-1;2;93
23-042368-1;2;25
23-016330-2;2;62
23-060468-1;3;28
23-023909-1;2;40
23-032568-1;3;75
22-088186-1;2;76
22-092939-1;3;69
23-013103-1;2;23
23-017166-1;2;35
23-005602-1;3;42
23-056021-1;2;62
23-026620-1;2;84
23-001493-1;2;75
23-023501-1;3;22
22-103446-1;3;97
23-072618-1;2;84
22-092463-1;2;2
22-108621-1;2;62
23-045686-1;3;38
22-096640-1;3;71
23-004076-1;3;75
23-023870-1;3;75
23-039554-1;1;35
23-041898-1;2;97
23-058339-1;2;40
23-049400-1;2;22
23-018555-1;2;61
23-029452-1;2;85
22-103486-1;2;75
23-076796-1;2;75
23-000713-1;3;72
23-064923-1;1;97
23-054529-1;2;31
23-000868-1;3;72
23-008652-1;3;74
23-067303-1;2;93
23-006198-1;3;75
23-000482-1;2;89
23-006201-1;3;75
23-023900-1;2;93
23-010183-1;2;84
23-005830-1;2;56
22-105873-1;2;77
23-009659-2;3;65
23-031139-1;2;2
22-107757-1;2;75
23-051655-1;3;36
23-002703-1;2;59
23-025492-1;3;93
23-054441-1;2;93
22-094940-1;3;13
23-081304-1;3;75
23-012561-1;2;94
23-019025-1;3;36
23-015887-1;3;88
23-010221-1;2;66
23-066230-1;3;31
23-053632-1;2;39
23-049267-1;2;22
22-098076-1;2;42
23-067750-1;2;20
23-049212-1;2;56
23-031227-1;2;75
23-029032-1;3;74
23-019540-1;3;7
22-093432-1;3;39
22-104637-1;3;75
23-042026-1;2;88
23-002080-1;2;56
23-045037-1;2;94
23-025746-1;2;43
23-031213-1;3;92
23-018442-1;3;85
23-069913-1;2;29
23-051671-1;2;93
23-018218-1;2;75
23-059541-2;3;5
23-029835-1;2;75
23-057296-1;1;83
23-059541-3;3;5
23-063521-1;2;75
23-032682-1;2;75
23-070616-1;3;73
23-016680-1;2;94
22-092084-1;3;63
23-002664-1;2;76
22-107218-1;2;75
23-054000-1;2;35
23-000937-1;2;69
23-053377-1;2;38
23-026467-1;3;33
23-053756-1;3;75
23-002046-1;3;79
23-057749-1;2;14
22-102759-1;2;59
22-005748-1;3;61
23-007478-1;3;25
23-060919-1;2;6
22-093809-1;3;59
22-106135-1;2;51
23-069483-1;2;93
23-051671-3;2;93
23-042254-1;2;75
22-088323-1;3;41
23-002007-1;3;79
23-029030-1;2;93
23-024287-1;3;75
23-008196-1;2;75
23-050856-1;2;75
23-036178-1;2;31
23-019830-1;3;13
23-026569-1;3;59
23-051836-1;2;88
23-074427-2;3;88
23-038613-1;3;84
23-043566-1;1;83
23-051671-4;2;93
23-002933-1;3;71
23-020820-1;2;20
23-021027-1;3;16
23-031641-1;2;75
23-003754-1;2;86
22-086877-1;2;77
23-001433-1;2;75
22-091209-1;3;74
23-071385-1;3;67
22-103740-1;2;16
23-081803-1;3;75
23-010604-1;3;16
22-104989-1;2;26
23-043472-1;2;5
23-032120-1;3;54
23-008435-1;2;19
23-070778-1;3;74
23-069143-1;2;4
23-061109-1;2;92
23-054275-1;2;74
22-011477-1;3;84
23-012810-1;2;23
23-032704-1;2;58
22-096670-1;2;71
23-043063-1;3;25
23-071153-1;3;34
22-096069-1;3;14
23-022658-1;3;37
22-107344-1;2;18
23-000920-1;3;30
23-022651-1;3;37
23-035914-1;3;60
23-031255-1;2;10
23-068524-1;2;91
22-107273-1;2;94
22-103421-1;2;42
23-065316-1;2;33
23-013996-1;3;13
23-023617-1;3;75
23-057638-1;3;59
23-031451-1;2;56
23-077561-1;3;75
23-051765-1;3;20
23-073650-1;2;75
23-016076-1;2;74
23-042659-1;2;92
23-060087-1;3;56
22-101981-1;3;63
23-031640-1;3;75
23-036303-1;2;75
23-009957-1;2;61
22-093633-1;2;6
23-074949-1;2;75
23-032932-1;2;92
23-024157-1;2;97
23-024599-1;3;24
23-076219-1;3;59
23-003201-1;2;97
23-037312-1;2;80
23-063165-1;2;26
23-031696-1;3;64
23-034726-1;2;41
23-017351-1;3;75
23-006588-1;3;26
23-027475-1;2;33
23-014802-1;2;33
23-070183-1;2;75
23-064505-1;3;20
23-012163-1;2;66
23-068822-1;2;56
23-048577-1;2;69
22-007111-1;2;33
23-078225-1;2;83
23-070238-1;2;59
23-043521-1;2;26
23-049016-1;3;75
23-026251-1;3;13
23-060845-1;3;75
23-069523-1;2;69
22-108047-1;2;60
23-071913-1;2;42
23-054801-1;2;16
23-073666-1;2;84
23-046006-1;3;74
23-024987-1;2;75
23-066765-1;2;69
23-074993-1;2;97
22-087547-1;2;31
22-103070-1;3;73
23-026668-1;2;93
22-097934-1;2;27
22-093778-1;2;76
22-102915-1;2;46
22-099256-1;3;61
23-043351-1;3;75
23-048754-1;2;95
23-064815-1;1;4
23-020678-1;3;79
23-032299-1;2;69
23-022992-1;2;63
23-004507-1;2;81
22-104837-1;3;47
22-089476-1;3;75
23-024907-1;2;70
23-022879-1;3;59
22-087279-1;2;51
23-032242-1;2;51
23-072680-1;2;71
23-019703-1;3;7
23-008991-1;3;84
22-102991-1;2;40
22-105640-1;2;95
22-098680-1;2;75
23-005561-1;2;42
23-075566-1;3;62
23-053282-1;2;43
22-010634-1;2;9
23-021568-1;3;35
23-031853-1;3;51
23-032300-1;2;69
23-061947-1;2;48
23-058621-1;3;62
23-024433-1;1;14
23-012645-1;3;13
23-009958-1;2;11
23-005222-1;2;42
23-058766-1;2;5
23-054537-1;2;62
22-101435-1;2;76
23-069679-1;2;56
23-031751-1;2;55
22-100964-1;2;76
23-076076-1;3;83
23-024056-1;2;1
23-007186-1;2;74
23-019513-1;2;7
23-071157-1;2;66
23-032302-1;2;69
23-059334-1;2;25
23-024321-1;2;92
23-052415-1;2;92
23-036236-1;2;79
22-105199-1;3;75
23-076931-1;2;77
23-084553-1;3;79
23-040030-1;2;75
23-018753-1;2;42
23-083629-1;2;60
23-031760-1;3;28
23-031373-1;2;84
23-066211-1;3;74
22-097930-1;2;27
23-038467-1;2;49
22-091455-1;3;14
23-031749-4;2;55
22-086846-1;2;38
23-028223-1;3;72
23-029468-1;3;24
23-012473-1;3;75
23-031411-1;2;75
23-010683-1;3;42
22-089169-4;1;17
22-092076-1;3;24
22-086870-1;2;59
23-020683-1;3;15
23-016557-1;3;48
23-024093-1;3;75
23-014841-1;2;33
23-035543-1;2;34
23-010691-1;2;42
23-053298-1;3;94
23-031414-1;2;75
23-051859-1;3;37
23-028853-1;3;75
22-099048-1;2;17
23-079872-1;3;76
23-064840-1;2;75
23-051161-1;2;65
23-005225-1;2;42
23-076330-1;3;62
23-023747-1;3;94
23-019016-1;2;36
23-082539-1;3;15
23-075174-1;2;19
23-000293-1;2;29
23-032355-1;3;13
23-048028-1;2;56
23-073356-2;2;55
22-018543-1;3;63
23-023737-1;2;94
23-035426-1;2;24
22-104482-1;2;90
23-063506-1;2;75
23-024069-1;2;95
23-031166-1;2;75
23-029758-1;2;61
23-007349-1;2;59
23-041468-1;2;75
22-090849-1;3;20
23-024751-1;3;75
23-070047-1;3;94
23-004313-1;3;46
23-075861-1;2;69
23-029757-1;2;61
22-091509-1;2;62
23-032349-1;2;75
23-029753-1;2;61
23-061173-1;2;97
23-009790-1;3;84
23-029751-1;3;61
23-039127-1;3;67
23-024365-1;2;97
23-031446-1;2;75
23-018451-1;3;75
23-059185-2;3;57
23-031448-1;3;75
22-088379-1;3;59
23-035424-1;3;24
23-011665-1;2;33
23-004422-1;2;46
22-090832-1;2;75
22-097582-1;3;57
23-071246-1;2;37
22-098348-1;3;80
23-023801-1;3;94
23-024348-1;2;75
23-074543-1;2;62
23-037546-1;1;45
22-105705-1;2;94
23-075948-1;2;75
23-075590-1;3;61
23-031959-1;2;10
23-016679-1;3;74
23-069945-1;2;75
23-024037-2;3;20
23-016667-1;3;75
23-079402-1;3;83
22-100146-1;2;27
23-024518-1;1;71
23-036949-1;3;54
23-053030-1;3;75
23-069355-1;3;74
23-035555-1;3;38
23-051767-1;2;75
22-107611-1;2;30
23-031163-1;3;98
23-069627-1;3;94
23-018053-1;1;76
22-108747-1;2;94
23-066408-1;2;49
23-081874-1;2;31
23-012105-1;2;30
23-021929-1;3;97
22-012149-1;3;42
23-073797-1;1;60
23-015740-1;2;52
23-068788-1;3;70
23-067548-1;2;74
23-071859-1;2;42
22-107992-1;2;10
23-063859-1;2;97
23-018393-1;3;85
23-022458-1;2;37
23-048582-1;2;75
23-069650-1;3;88
23-071630-1;2;93
23-053255-1;2;75
23-072436-1;2;31
23-019900-1;2;75
23-013233-1;2;97
23-023854-1;2;75
23-073127-1;2;25
22-091911-1;1;13
23-049389-1;2;17
23-063353-1;2;59
23-003731-1;2;86
23-033918-1;3;25
23-008799-1;2;35
23-058810-1;2;94
23-064807-1;3;62
23-008264-1;3;75
23-023840-1;3;14
23-065106-1;2;60
23-014152-1;3;83
22-101283-1;2;34
23-079953-1;3;53
22-099724-1;3;77
22-101289-1;2;34
22-072940-1;3;3
22-099725-1;3;77
23-064054-1;2;81
23-060593-1;1;93
23-040231-1;2;75
22-109322-1;2;33
23-075820-1;2;75
23-042366-1;3;38
23-068957-1;2;56
23-027493-1;2;75
22-091227-1;3;15
23-051459-1;3;83
23-064962-1;3;83
23-035926-1;2;76
23-040226-1;3;69
23-035921-1;3;49
23-015498-1;2;75
22-096424-1;2;93
23-080069-1;3;26
23-031200-1;2;11
23-057046-1;2;1
23-010147-1;3;84
23-013123-1;3;23
23-002142-1;3;59
22-108782-1;2;17
22-093955-1;3;57
22-092917-1;3;69
23-006514-1;2;75
22-100745-1;2;7
23-000867-1;3;72
23-056477-1;1;1
23-063895-1;2;74
23-019299-1;2;62
23-058735-1;1;78
23-078168-1;3;10
23-007908-1;2;75
23-002951-1;2;64
23-024628-1;1;75
23-016882-1;2;24
23-032098-1;2;93
22-012189-1;2;42
23-031590-1;2;75
22-105157-1;2;42
23-009479-1;2;85
22-098116-1;2;93
23-075301-1;2;19
23-000127-1;2;16
23-065569-1;2;42
23-075780-1;3;75
23-004223-1;2;46
23-003522-1;2;53
23-051409-1;1;75
23-052203-1;2;68
23-033339-1;3;25
22-088827-1;2;70
21-069144-1;2;9
23-049403-1;2;17
23-063960-1;3;97
23-010463-1;3;16
23-003153-1;3;75
23-004376-1;2;46
23-054700-1;2;61
22-104821-1;2;92
23-039419-1;2;75
22-089618-1;2;75
23-033711-1;3;29
23-060474-1;2;14
23-034800-1;2;33
23-007480-1;3;25
23-039008-1;1;97
22-100361-1;3;75
23-026991-1;3;29
22-104446-1;2;75
23-012354-1;3;75
23-033713-1;3;29
23-063996-1;2;29
23-024630-1;2;6
23-000826-1;2;95
22-004361-1;2;16
23-007415-1;2;35
22-003403-1;3;26
23-059945-1;1;95
23-019916-1;3;94
23-001118-1;3;30
23-006142-1;3;77
23-032455-1;2;19
23-050800-1;2;75
22-097341-1;2;5
23-001952-1;3;57
22-096225-1;3;24
23-055644-1;3;74
23-057329-1;2;93
23-023904-1;2;94
23-068032-1;3;29
23-004312-1;2;46
22-002570-1;3;35
22-097895-1;2;24
23-024673-1;2;77
23-044877-1;3;65
22-105865-1;2;32
23-033102-1;3;60
23-022771-1;3;68
23-029062-1;2;75
23-066795-1;3;81
23-023958-1;3;20
23-037714-1;3;1
23-057648-1;2;93
23-068287-1;2;11
23-032090-1;3;69
23-010675-1;2;42
23-065596-1;3;14
22-090101-1;2;59
22-003947-1;3;72
22-093144-1;2;83
23-028084-1;2;56
23-048524-1;3;75
23-054390-1;3;20
23-032143-1;2;93
23-031206-1;2;75
22-093218-1;3;38
23-050177-1;2;33
23-001953-1;3;57
23-024355-1;2;35
22-006695-1;3;33
23-004451-1;3;53
23-057972-1;3;74
22-085760-1;2;76
23-029781-1;3;37
23-032617-1;2;25
23-070004-1;2;93
23-032184-1;3;44
23-008783-1;2;4
23-035951-1;2;75
23-056810-1;2;33
23-044941-1;3;56
23-027295-1;3;35
23-067248-1;2;34
23-040920-1;2;31
23-032522-1;2;75
23-049096-1;2;5
22-103780-1;2;13
22-100489-3;3;17
23-062030-1;2;33
23-081787-1;3;75
23-032459-1;2;75
23-024008-1;3;83
23-040929-1;2;66
23-019515-1;2;7
23-027945-1;2;34
23-042211-2;3;17
23-010830-1;3;20
23-011422-1;2;34
23-034554-1;3;84
23-042230-1;1;24
23-083364-1;2;97
23-070074-1;2;75
23-079036-1;3;88
23-062642-1;3;54
22-107274-1;2;94
23-051194-1;2;86
23-004325-1;3;46
22-107262-1;2;94
23-087668-1;3;75
23-063937-1;3;71
22-091488-1;3;95
23-049351-1;2;37
22-106154-1;2;69
23-041056-1;2;37
23-034564-1;2;59
23-064523-1;2;20
23-036972-1;2;75
23-017623-1;2;20
23-075151-1;2;44
23-066453-1;3;20
23-072623-1;2;91
23-070594-1;3;20
23-027027-1;2;30
23-054149-1;3;69
22-109167-1;2;14
23-002224-1;3;30
23-008272-1;3;19
23-031707-1;2;95
23-064688-1;2;67
23-024772-1;2;59
23-080854-1;2;75
23-007315-1;2;6
23-024763-1;3;75
23-048912-1;2;85
23-014037-1;3;54
23-024778-1;2;75
23-028836-1;2;15
23-024294-1;3;97
23-024757-1;3;75
23-036200-1;2;75
23-066513-1;1;20
23-024765-1;3;75
23-040096-1;2;44
23-031033-1;2;56
23-057941-1;1;74
23-049300-1;2;60
23-033667-1;3;75
23-024746-1;3;69
23-010882-1;3;52
23-033284-1;2;83
23-026556-1;3;83
22-109126-1;2;33
22-098605-1;3;7
23-072553-1;3;50
23-023241-1;3;79
22-007481-1;2;30
22-093252-1;2;75
23-010453-1;3;16
23-015580-1;3;75
23-020641-1;2;85
23-052900-1;2;31
22-007480-1;2;30
23-024745-1;2;69
22-102977-1;3;41
22-012961-1;2;82
23-013079-1;2;18
22-101820-1;2;59
23-001492-1;3;30
23-013567-1;3;61
23-057669-1;2;77
22-100716-1;2;29
23-008240-1;3;94
23-024548-1;2;91
22-099854-1;3;25
23-036875-1;3;69
23-038596-1;2;75
23-020642-1;2;85
23-078994-1;2;54
23-032261-1;3;97
23-016453-1;2;64
23-012793-1;3;22
23-001028-1;1;30
23-058322-1;2;23
23-065158-1;3;88
23-068062-1;2;3
23-058697-1;1;20
23-036219-1;2;43
23-072830-1;3;34
23-067458-1;3;56
23-012203-1;0;66
22-108381-1;2;34
23-003636-1;2;75
23-024090-1;3;63
22-091186-1;2;93
23-006149-1;3;51
23-022812-1;2;81
23-060318-1;1;37
23-031309-1;3;88
23-031934-1;3;93
22-091292-1;2;45
23-060821-1;1;67
23-031936-1;3;60
23-032298-1;3;69
23-049853-1;2;2
23-082837-1;3;54
23-008960-1;3;50
22-107730-1;2;34
23-067970-1;2;20
23-024374-1;2;28
23-001032-1;3;30
23-007394-1;2;83
23-002767-1;1;50
23-038286-1;2;54
23-051120-1;3;81
23-019662-1;3;7
22-107357-1;2;44
23-048585-1;2;69
23-015767-1;2;75
23-068870-1;3;29
23-006399-1;3;63
23-031177-1;2;93
22-106378-1;2;83
23-076065-1;2;75
23-066355-1;3;20
23-024075-1;3;18
23-025508-1;2;59
23-011731-1;3;9
23-005873-1;3;47
23-005919-1;2;49
23-010817-1;2;16
23-005872-1;3;47
22-099316-1;3;83
22-088609-1;2;39
23-064578-1;2;7
23-051917-1;2;59
22-088617-1;1;13
22-108096-1;3;59
23-047443-1;2;31
23-024854-1;2;75
23-083064-1;3;41
23-002173-1;3;30
23-007229-1;2;69
23-049921-1;1;71
23-016467-1;2;83
23-028637-1;2;69
23-057656-1;3;91
23-024299-1;2;44
23-041531-1;2;60
23-071705-1;3;49
22-003261-1;3;66
22-087542-1;3;85
23-024684-1;2;59
23-027042-1;2;95
23-024859-1;1;71
23-058368-1;2;83
23-073133-1;2;2
23-041351-1;2;75
23-040705-1;2;93
22-097600-1;3;93
22-089309-1;3;57
23-054452-1;2;89
23-047279-1;2;50
22-090028-1;3;75
22-108149-1;2;69
23-018574-1;2;54
22-108059-1;2;49
22-009973-1;2;9
22-088553-1;2;43
23-041708-1;3;14
23-021935-1;3;97
23-000289-1;2;75
23-072109-1;3;54
23-044946-1;3;79
22-098614-1;3;76
23-024811-1;3;13
23-050904-1;2;75
22-091749-1;2;75
23-042816-1;3;94
23-038398-1;2;69
23-018152-1;2;75
22-074101-1;2;15
22-106491-1;2;56
23-010693-1;3;42
23-032640-1;1;95
23-078376-1;2;60
23-038405-1;2;69
23-032610-1;3;69
23-051547-1;3;94
23-017665-1;3;88
23-017313-1;2;17
23-005301-1;3;6
23-020680-1;2;15
22-106374-1;2;75
23-013351-1;2;97
23-032218-1;3;75
23-032615-1;2;69
23-033951-1;2;71
22-001389-1;3;26
23-057295-1;2;75
23-032041-1;3;49
23-067796-1;2;43
23-032611-1;2;94
23-003250-1;3;44
23-004219-1;2;46
23-032606-1;2;69
23-005145-1;2;47
23-033859-1;2;40
23-043512-1;2;34
23-018439-1;2;94
23-028854-1;3;75
23-072910-1;1;56
23-078883-1;3;80
23-019663-1;3;7
23-032673-1;3;71
22-102441-1;2;15
23-001386-1;2;75
23-033969-1;3;75
23-032078-1;2;97
22-109172-1;2;66
23-000225-1;2;89
22-093473-1;2;35
23-070390-1;2;7
23-058285-1;3;47
23-064207-1;2;38
23-049827-1;2;43
23-000763-1;3;49
23-034511-1;3;63
22-102788-1;2;84
23-033532-1;2;72
23-027867-1;2;6
23-036193-1;2;31
23-045971-1;2;27
23-010007-1;3;69
23-010927-1;3;19
23-074953-1;2;75
23-005594-1;2;42
23-011823-1;2;74
23-008398-1;3;19
23-071202-1;2;75
23-075042-1;2;10
22-002415-1;3;26
23-068403-1;2;75
23-032343-1;2;91
23-039987-1;2;75
23-003135-1;2;94
23-041916-1;3;67
22-105812-1;2;33
23-034999-1;2;16
23-024519-1;3;24
22-088464-1;3;81
22-103080-1;2;27
23-082281-1;2;10
23-024931-1;3;57
23-070566-1;2;75
22-087848-1;2;43
23-010717-1;3;24
23-032133-1;3;73
22-088408-1;2;43
23-011919-1;3;24
23-071889-1;3;69
23-002108-1;3;20
23-049901-1;3;94
22-100267-1;3;51
22-088746-1;3;8
23-004606-1;2;33
23-018832-1;3;22
23-073130-1;2;25
23-032339-1;2;93
23-086956-1;2;20
23-053973-1;2;72
23-004585-1;3;33
23-072084-1;3;75
23-039939-1;2;59
23-079900-1;2;75
23-043232-1;3;48
22-103668-1;3;75
23-016953-1;2;86
23-024426-1;3;60
23-053051-1;3;37
23-025142-1;2;56
23-002149-1;3;72
23-027239-1;2;61
23-066084-1;2;35
23-049460-1;2;97
22-017565-1;3;63
23-030930-1;2;92
23-019660-1;2;7
23-043827-1;3;38
23-042997-1;3;88
23-012773-1;2;7
23-048904-1;2;36
22-093986-1;3;91
23-027274-1;3;85
23-003908-1;3;63
23-032708-1;3;50
21-111029-1;2;32
23-000316-1;3;75
22-092135-1;2;60
22-087688-1;3;17
22-098382-1;3;74
22-100316-1;3;24
23-063947-1;1;76
23-052833-1;2;75
23-058849-1;2;75
21-111047-1;2;32
23-008736-1;2;76
23-065416-1;2;31
23-036260-1;3;47
22-106317-1;2;72
23-074003-1;2;14
23-061613-1;3;60
22-107594-1;2;41
23-033256-1;2;75
22-092925-1;2;35
23-056255-1;2;97
23-032736-1;2;75
23-058440-1;2;80
22-103647-1;2;80
23-024971-1;2;49
22-014280-1;2;97
23-032789-1;3;13
23-024960-1;2;39
23-019907-1;2;75
23-017919-1;3;38
23-057017-2;1;12
23-072218-1;3;73
23-065862-1;1;59
23-001099-1;3;30
23-036188-1;2;31
23-084428-1;2;56
23-017124-1;3;83
22-088304-1;3;41
23-051573-1;2;34
23-070914-1;3;22
23-012843-1;1;23
23-036984-1;2;62
23-024948-1;2;59
23-017097-1;2;83
23-024584-1;2;69
23-059450-1;2;87
23-027894-1;2;27
23-003926-1;3;63
23-032768-1;3;2
23-070073-1;3;35
23-024588-1;2;38
23-032752-1;3;2
22-088050-1;3;75
22-067106-1;2;97
23-010974-1;2;19
23-061445-1;3;49
23-007765-1;3;85
23-032183-1;0;6
22-104611-1;2;75
23-041489-1;2;59
23-026146-1;2;72
23-070543-1;2;43
22-108080-1;2;92
23-063280-1;1;1
23-024662-1;2;60
23-071196-1;2;11
23-009613-1;3;85
22-090602-1;2;76
23-039869-1;2;92
23-070781-1;3;74
23-033327-1;2;95
23-015410-1;2;56
23-030688-1;2;13
22-002282-1;2;72
23-013629-1;2;43
23-052929-1;2;56
23-059534-1;2;60
23-032771-1;2;1
22-093135-1;3;51
22-108763-1;2;59
23-004117-1;3;63
23-008046-1;2;75
23-006414-1;3;63
22-096173-1;3;42
23-024298-1;2;55
23-050579-1;2;92
23-023391-1;2;32
23-031141-1;2;93
23-041925-1;1;93
23-071462-1;1;34
23-024306-1;3;97
23-018394-1;3;37
22-090603-1;3;71
23-031449-1;2;56
23-059716-1;2;76
23-018052-1;2;75
23-031571-1;3;75
23-024650-1;2;93
23-016319-1;2;75
23-077180-1;2;6
22-093074-1;2;75
23-075858-1;3;62
23-053382-1;2;65
23-052371-1;2;70
23-043726-1;2;41
23-024115-1;3;75
23-070918-1;2;75
23-064797-1;2;60
23-087291-1;2;75
23-024952-1;3;34
23-025118-1;1;61
22-091204-1;1;74
23-032439-1;3;24
22-108464-1;2;33
23-041892-1;2;38
23-024689-1;2;77
23-055377-1;3;4
23-026049-1;3;32
23-018117-1;2;75
23-012861-1;2;20
23-024371-1;3;75
23-040393-1;2;94
23-025094-1;3;75
22-095431-1;3;75
23-059347-1;2;59
23-053727-1;2;76
23-034362-1;3;25
23-068398-1;1;93
23-086310-1;3;44
23-024369-1;2;60
23-016113-1;2;43
22-097195-1;2;62
22-099325-1;3;83
23-037573-1;1;14
22-101035-1;3;8
23-014860-1;2;33
23-040404-1;3;74
23-076093-1;1;34
23-066878-1;1;43
23-033337-1;2;59
23-030707-1;3;26
23-016363-1;1;13
23-052971-1;2;75
23-036411-1;3;8
22-107969-1;2;75
23-032391-1;3;22
23-073707-1;3;75
23-023433-1;2;39
23-049917-1;2;59
23-019385-1;2;67
23-012922-1;3;63
23-024669-1;3;69
23-059426-1;3;61
23-043833-1;2;93
23-032450-1;2;33
22-101974-1;3;69
23-010228-1;3;66
23-057674-1;2;93
22-102215-1;3;22
23-075172-1;2;84
23-032462-1;2;33
23-031480-1;2;50
22-099488-1;2;61
23-020055-1;0;25
23-077820-1;2;89
22-102765-1;2;44
23-033700-1;3;75
23-069691-1;2;75
23-028019-1;2;37
23-074814-1;3;81
23-032883-1;2;69
22-099973-1;2;46
23-076720-1;2;61
23-008391-1;3;37
22-102923-1;2;46
23-070726-1;2;77
23-016753-1;3;75
23-071047-1;2;56
23-037742-1;2;17
23-068189-1;1;75
23-086913-1;3;83
23-019623-1;3;7
23-025419-1;2;92
23-055129-1;2;42
23-010746-1;3;16
23-023997-1;2;39
23-024326-1;2;38
23-018781-1;2;95
23-025161-1;2;81
23-046668-1;3;75
22-092690-1;3;63
23-083640-1;3;44
23-060215-1;2;59
23-064155-1;2;31
23-025173-1;3;54
23-065631-1;1;93
23-064444-1;3;56
23-076289-1;3;85
23-036314-1;3;20
23-007980-1;2;87
23-017496-1;2;68
23-072695-1;3;75
23-035838-1;2;74
23-025145-1;3;22
23-055843-1;2;7
23-066377-1;2;20
22-008131-1;3;16
22-097242-1;2;76
23-063137-1;2;59
23-035736-1;2;24
23-035887-1;2;94
23-056030-1;2;56
23-045749-1;2;59
23-003781-1;2;86
23-001331-1;3;44
23-057271-1;2;95
22-105792-1;2;28
23-071753-1;3;59
22-001364-1;3;26
23-053330-1;3;94
23-003937-1;3;63
22-099095-1;3;83
23-019511-1;3;7
23-032334-1;2;69
23-053797-1;3;69
22-105226-1;2;27
22-107962-1;2;97
23-012057-1;3;9
23-003870-1;2;31
22-092973-1;2;79
23-018580-1;2;83
23-018783-1;2;20
23-072969-1;3;73
23-015154-1;2;43
23-069893-1;3;94
23-067864-1;2;95
23-024747-1;3;75
23-024437-1;1;18
23-024756-1;3;75
23-024478-1;2;72
23-025379-1;1;56
23-074069-1;3;20
23-019273-1;2;85
23-033863-1;2;40
23-047314-1;2;79
22-093701-1;2;85
23-013569-1;2;61
23-073565-1;3;1
23-059991-1;3;84
22-099051-1;2;11
23-047042-1;3;34
23-059185-1;3;57
23-007636-1;2;54
23-018224-1;2;75
23-003856-1;3;3
22-093366-1;2;31
23-019810-1;2;30
23-000734-1;2;75
23-001484-1;2;30
23-063323-1;3;84
23-028921-1;2;45
22-095570-1;2;30
23-005302-1;3;75
23-011559-1;3;29
23-043776-1;3;75
22-006686-1;3;33
23-051415-1;3;88
23-030758-1;2;85
23-085607-1;3;13
23-041164-1;2;61
23-024781-1;3;75
23-024514-1;2;77
23-017144-1;2;24
23-000691-1;3;20
23-054215-1;2;83
23-024508-1;1;69
22-103484-1;2;26
23-000699-1;3;20
23-012683-1;2;6
22-088400-1;2;43
23-069598-1;2;75
22-097785-1;2;1
23-076318-1;3;5
23-000683-1;3;20
23-048527-1;3;75
23-024498-1;3;69
23-004673-1;3;35
22-092456-1;2;69
23-047951-1;2;39
23-035742-1;2;14
22-106425-1;2;34
23-027935-1;3;75
23-032497-1;2;75
22-098687-1;3;20
23-009176-1;3;75
23-073124-1;2;25
22-100918-1;3;45
23-034082-1;2;60
23-034759-1;2;75
23-077245-1;3;4
23-007232-1;2;69
23-025982-1;2;75
23-035516-1;2;1
23-054756-1;3;75
23-024865-1;2;75
22-014284-1;2;97
23-055087-1;3;88
23-050914-1;3;75
23-042393-1;1;94
22-098389-1;3;74
23-075309-1;1;16
23-076371-1;1;46
23-065407-1;1;71
23-000672-1;3;40
23-057807-1;1;49
23-007302-1;2;7
22-092969-1;2;85
23-008420-1;2;19
22-095371-1;3;83
